"name","date","link","price","ticket_open_date","additional_info","thumbnail"
"KT와 함께하는 예술의전당 마음을 담은 클래식(3월)","2024-03-22","https://www.sac.or.kr/site/main/show/show_view?SN=60243","일반석 30,000원 / 3층석 15,000원","2024-01-18","<div class=""ctl-sub"">
<div class=""gray-con"">
<div class=""cwa-text"">
<div class=""cwa-text"">
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;"">2021년 2월부터 매월 넷째 주 금요일 오전을 음악으로 채워주고 있는 예술의전당 마티네 콘서트 마음을 담은 클래식이 2024년 네 번째 시즌을 맞이하였습니다. 국내에서 활발히 활동 중인 정상급 연주자들을 중심으로 KT심포니오케스트라가 깊이 있고 풍성한 연주를 선보입니다. 또한 피아니스트 김용배가 콘서트 가이드로 나서 쉽고 재미있는 해설을 곁들여 초심자와 애호가 모두 만족하는 음악회로 꾸밉니다.</p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;""> <br> </br></p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;"">[출연진] </p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;"">지휘│여자경</p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;"">피아노│성해린</p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;"">플루트│이예린</p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;"">콘서트 가이드│김용배(피아니스트)</p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;"">연주│KT심포니오케스트라</p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;""> <br/> </p>
<p style=""font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;"">[프로그램]<br/> 헨델<span style=""font-style: normal; font-family: sans-serif; font-size: 14px; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px; background-color: var(--white);"">│수상음악(해밀턴 하티 버전) 제1,2,3,4,6곡</span> <br/>하이든│교향곡 제104번 D장조 Hob.I:104 ‘런던’ 제4악장 <br/>칼크브레너│피아노 협주곡 제1번 d단조 Op.61 제2,3악장 <br/>존 루터│고풍모음곡 <br/>코플랜드│모음곡 '로데오' 제1,2,4,5악장<br/>  <br/> </p>
[프로필]<br/><img alt="""" src=""https://center.sac.or.kr/SAC/File/RentConfirm/editor/2ef813a7-3460-406a-9a23-1a202d68185e"" style=""background-color: var(--white); letter-spacing: -0.02rem; width: 700px;"">
<p><strong><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; background-color: var(--white); letter-spacing: -0.2px;""> </span><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: -0.2px; background-color: var(--white);"">지휘│여자경 </span></strong><span style=""background-color: var(--white);"">(c)Bonsook koo</span><span style=""background-color: var(--white); letter-spacing: -0.02rem;""><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: -0.2px; background-color: var(--white);""> </span></span></p>
<p> 따뜻하면서 냉철한 카리스마로 무대를 압도하는 지휘자 여자경은 정통적인 음악 해석과 특유의 섬세하고 분명한 바톤 테크닉으로 최고의 무대를 만드는 것으로 이름 높다. 오스트리아와 프랑스 언론에서 함께 연주하고 싶은 지휘자로 소개된 그녀는 프랑스 브장송 국제 지휘 콩쿠르를 비롯한 유럽 국제 지휘 콩쿠르에서 여러 차례 ‘오케스트라가 뽑은 지휘자 상’을 받을 만큼 연주자들이 인정하고 사랑하는 지휘자다. 2005년 수원 국제 지휘 콩쿠르에서 특별상을 받았고, 2008년에는 제5회 프로코피예프 국제 지휘 콩쿠르에서 3위에 오르며 러시아 콩쿠르 사상 여성 최초로 수상자 명단에 오르며 큰 주목을 받았다. 2023년에는 클래식의 저변을 확대한 공로를 인정받아 난파음악상을 받았다. 오스트리아 빈 국영 라디오 심포니 오케스트라 연주로 데뷔한 그녀는 이후 유럽과 아시아에 오가며 왕성한 연주 활동을 펼치고 있다. 프랑스 국립 오케스트라, 프랑스 리옹 국립 오케스트라, 상트페테르부르크 심포니오케스트라, 체코 프라하 라디오 심포니오케스트라. KBS교향악단, 국립심포니오케스트라, 경기필하모닉오케스트라, 광주시향, 대구시향, 대전시향, 부산시향, 울산시향, 강릉시향, 군산시향, 수원시향, 진주시향, 전주시향, 포항시향, 충남교향악단, 충북도립교향악단, 제주특별자치도립 제주교향악단 등 국내외 다양한 오케스트라와 호흡을 맞추었다. 예술의전당 기획공연과 언론사 주최 공연뿐 아니라, 문화체육관광부가 주최하는 2021 신년음악회와 5‧18 기념음악회, 현충일 기념음악회, 광복절 기념음악회 등 국가 행사 공연에도 꾸준히 참여하고 있다. 2017년에는 트럼프 미국 대통령의 방한 기념 청와대 국빈 초대 공연의 지휘를 맡았다. ‘청중이 없으면 무대도 없다’는 신념을 가진 여자경은 교보문고와 함께 첫 저서 「비하인드 클래식」을 출간하면서 일상생활에 스며든 클래식 음악을 소개하고, 예술의전당 마티네 콘서트 ‘토요콘서트’의 해설자로 활약하는 등 다양한 형태로 관객을 만나며 클래식 대중화에 힘쓰고 있다. 한양대학교에서 작곡을 전공, 동 대학원에서 지휘를 전공한 후 도오하여 빈 국립 예술대학교에서 빈 폭스오퍼의 음악감독을 역임한 레오폴트 하거를 사사하였다. 강남문화재단 강남심포니오케스트라 예술감독 및 상임지휘자를 역임하였으며, 2023년 5월부터 대전시립교향악단의 제9대 예술감독 겸 상임지휘자로 취임하였다. <br/> <br/> <img alt="""" src=""https://center.sac.or.kr/SAC/File/RentConfirm/editor/f1e3dcf3-fa61-4804-93e7-87ddb28d2aed"" style=""width: 700px;""><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px; background-color: var(--white);""><br/></span></img></p>
<p><span style=""letter-spacing: -0.2px;""><strong>피아노│성해린</strong></span><br/>피아니스트 성해린은 예원학교 및 서울예술고등학교를 실기 수석(연호예술상 수상)과 서울대학교 음악대학을 실기 수석으로 졸업하였다. 이후 도독하여 베를린 국립음대 전문 연주자 과정(Diplom), 최고 연주자 과정(Konzertexamen), 오스트리아 잘츠부르크 모차르테움 국립음대 최고 연주자 과정(Postgraduate)을 졸업하였다. 국내에서 동아콩쿠르, 이화경향콩쿠르, 한국음악콩쿠르 등에서 입상하였고, 독일 아르투르 슈나벨(Artur Schnabel) 피아노 콩쿠르 1위, 독일 한스 폰 뷜로(Hans von Bülow) 국제콩쿠르 1위, 벨기에 안드레 더모르티에(André Dumortier) 국제콩쿠르 심사위원 만장일치 1위 및 현대곡 해석 특별상을 수상하였다. 베를린 필하모닉 오케스트라, 마이닝엔 대극장, 프랑크푸르트 알테 오퍼, 스톡홀름 콘서트홀, 베른 빌라메틀렌 바로크홀 등 유럽 각지에서 독주회 및 실내악 연주회를 개최하였다. 또한, 서울아카데미 앙상블, 베를린 클래식 플레이어(Berlin Classic Players), 마이닝엔 궁정악단(Meiningen Hofkapelle), L'orchestre de la Chapelle Musicale de Tournai, 옴스크 필하모닉 오케스트라(Omsk Philharmonic Orchestra)와 모차르트, 베토벤, 리스트, 쇼팽, 리하르트 슈트라우스, 라흐마니노프의 협주곡을 협연하였다. 독일 베를린 국립음대 강사를 역임한 그는 현재 국민대학교 겸임교수이자 추계예술대학교, 예원학교, 서울예술고등학교에서 후학을 양성하고 있다.<br/><span style=""letter-spacing: -0.2px;""> </span><br/> <img alt="""" src=""https://center.sac.or.kr/SAC/File/RentConfirm/editor/c15a4cac-1822-4d00-ab7b-900aa52f05ca"" style=""width: 700px;""/></p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;""><strong>플루트│이예린</strong><br/> 깊이 있고 다채로운 음색, 섬세한 음악적 표현력이 돋보이는 플루티스트 이예린은 만 14세에 프랑스로 건너가 정규 중·고등학교 과정을 마치고 소르본대학에서 음악학 과정을 수료했으며 이후에 파리고등음악원(CNR de Paris)을 거쳐 리옹 국립 고등음악원에서 플루트계의 최고 권위자 필 립 베르놀드 교수를, 독일 뮌헨 음대에서 거장 안드라스 아도리앙 교수를 사사하며 최고 연주자 과정을 마쳤다. KBS-KEPCO 음악 콩쿠르 우승, 매거진 ‘Flute &amp; Flutist’ 선정 ‘한국의 젊은 10대 연주자’, 예술의전당 아티스트 발탁 및 수원시립교향악단 수석주자로서 주목받은 그녀는 예술의전당 기획 공연 출연 및 KBS교향악단, 수원시향, 경기필하모닉, 과천시향, 대구시향, 청주시향, 군산시향, 포항시향, 제주도립, 프라임필 하모닉 정기 연주회 등 국내 활동을 하였다. 또한 앙상블 모데른 연주, 프랑스 아르스 안토니아 협회 초청 독주회, 한터 수교 50주년 기념 안탈랴 국립 오케스트라 협연, 대관령 국제 음악제 ‘저명 연주자 시리즈’, 일본 플루트 컨벤션 및 아시아 플루트 연맹의 솔리스트 및 미국 워싱턴에서 열리는 YMIC 국제콩쿠르와 Fifc 국제콩쿠르 심사위원으로 초대받는 등 국내·외 무대에서 활발한 활동과 교류를 하고 있다. 2014년 한국예술종합학교의 첫 플루트 전임 교수로 임용되어 순수 국내파 재학생들을 고베 국제 플루트 콩쿠르, 프라하 국제콩쿠르, 비엔나 국제콩쿠르, 막상스 라뤼 국제 플루트 콩쿠르, 일본 센다이 국제콩쿠르 등 해외 유수의 콩쿠르에 입상시키는 쾌거로 그 능력을 인정받고 있으며 현대차 정몽구 재단 장학 프로그램 지도교수로 우리나라의 예술 인재를 발굴하고 육성하는 데 힘을 쏟고 있다. 또한 관악기 주자로는 매우 드물게 티엘아이 아트센터의 대표 브랜드 공연의 총 예술 감독으로 발탁되어 실내악 음악의 발전과 관객 저변 확대에 기여하였다. 음악의 가치 전달과 음악의 지속적인 발전에 대한 고민과 꾸준한 연구로 2023년 유니버설뮤직을 통해 바로크 시대부터 고전 시대, 그리고 떠오르는 신예 작곡가 김신의 위촉 초연곡까지 전시대를 아우르는 앨범 「flashback」을 정식 발매하였다. 현재 한국예술종합학교 교수로 재직하며 현대차 정몽구 재단 장학 프로그램 지도교수, TIMF 앙상블 멤버, 돌체 파월 아티스트, 앙상블 Fl.ex(플렉스) 예술감독 및 드로잉 더 뮤직 소속 아티스트로 연주뿐 아니라 기획, 해설 등 의미 있는 활동을 왕성하게 이어가고 있다.<br/> <br/> <img alt="""" src=""https://center.sac.or.kr/SAC/File/RentConfirm/editor/99498e2c-1eaf-4494-b303-14e39f587853"" style=""width: 700px;""/></p>
<p><span style=""letter-spacing: -0.2px;""><strong>콘서트 가이드│김용배(피아니스트)</strong></span><br/><span style=""letter-spacing: -0.2px;""> </span><span style=""background-color: var(--white);"">서울대학교 인문대학 미학과 재학 중 여러 콩쿠르의 입상, 협연과 수차례의 독주회 등으로 일찍부터 주목받은 피아니스트 김용배는 대학 졸업 후 서울대학교 대학원 피아노과로 진학하였다, 이후 미국 Virginia 주립대학과 Catholic University of America에서 공부하였다. 1986년 귀국 후 가진 첫 독주회로 ‘이달의 음악가’ 상을 받았으며 그 이후로 여러 차례 서울과 지방에서 독주회, 유수의 오케스트라와 협연하였다. 한국평론가협의회 제정 ‘1988 최우수 예술가’로 선정되기도 하였다. 1990년부터 추계예술대학교 교수와 2004년부터 3년간 예술의전당 사장을 역임하였다.</span></p>
<p>現) 추계예술대학교 명예교수<br/> <br/> <img alt="""" src=""https://center.sac.or.kr/SAC/File/RentConfirm/editor/96d3c31e-2ae3-44fb-b6e2-a597664844fb"" style=""width: 700px;""/></p>
<p style=""font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-size: 14px; font-family: sans-serif; letter-spacing: -0.2px;""><strong>연주│KT심포니오케스트라</strong><br/> 국민 기업 KT에서 국민과 함께 아름다운 문화 나눔을 실천하고자 2009년 창단한 KT체임버오케스트라는 2021년 KT심포니오케스트라로 규모를 확장해 재도약하였고, 2020년까지 KT체임버홀에서 'KT와 함께하는 토요일 오후의 클래식'을 통해 매월 첫째, 셋째 주에 관객들과 만나왔다. 탁월한 음악적 해석을 바탕으로 오케스트라의 음악감독 겸 지휘를 맡고 있는 이택주와 국내외 수준 높은 실력을 갖춘 단원들이 선보이는 공연은 매회 전석 매진을 기록하였다. 모차르트 교향곡 전곡, 슈베르트 교향곡 전곡, 슈만 교향곡 전곡, 베토벤 피아노 협주곡 전곡, 하이든 파리 교향곡 전곡 등 한 작곡가의 작품을 집대성해 선보이며 한국 클래식 음악계의 역사를 만들어온 KT심포니오케스트라는 2024년에도 더욱 폭넓은 장르와 진보된 음악으로 관객들을 찾아가고 있다.</p>
</img></div>
</div>
</div>
</div>","https://www.sac.or.kr//site/main/file/thumbnail/uu/7affe3d8deaf41dcbd83d4ea86c66108"
"존 윌리엄스 영화음악 콘서트 ","2024-03-23","https://www.sac.or.kr/site/main/show/show_view?SN=60904","R석 70,000원 / S석 50,000원 / A석 30,000원 / B석 10,000원","2024-02-28","<div class=""ctl-sub on"">
<div class=""gray-con"">
<div class=""cwa-text"">
<div class=""cwa-text"">
<p><img src=""https://center.sac.or.kr/SAC/File/RentConfirm/editor/ab5cf688-ec54-45a3-96fd-18e2eec07e54"" style=""width: 700px;""/><br/> <br/> <br/> <br/> <span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px; background-color: var(--white);""> [프로그램]  </span><br/></p><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> 슈퍼맨 / Superman - March</span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;"">해리포터와 마법사의 돌 / Harry poteer and the Philosopher's Stone - Hedwig's Theme, Harry's Wondrous World </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> 쉰들러 리스트 / Schindler's List - Main Theme 등 주요 영화 OST  15곡 </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> [출연진] </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> 지휘 I 앤서니 가브리엘 </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> 지휘자 앤서니 가브리엘은 스크린에만 머물렀던 음악을 무대로 끌어낸 지휘자로 잘 알려져있다. 스필버그 감독의 많은 작품이 그의 지휘로 '무대화' 되었다. </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> 영국을 거점으로 왕성한 활동을 이어오고 있다. </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> 연주 I 국립심포니오케스트라 </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> 한국 교향악 역사의 한 축, 국립심포니오케스트라는 '유연과 참신'이란 정신아래 1985년 국내 최초 민간 교향악단으로 출범하여 2022년 국내 유일의 국립오케스트라로 자리했다. </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> 관현악은 물론 발레/오페라를 아우르는 '극장 오케스트라'란 독보적인 음악적 위치를 자랑한다. </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> 국민의 문화향유를 위해 노력하고 있으며 연주-작곡-지휘 세 분야의 인재 발굴에도 앞장서고 있다. </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> </span><br style=""letter-spacing: -0.2px;""/><span style=""font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -0.2px;""> </span>
</div>
</div>
</div>
</div>","https://www.sac.or.kr//site/main/file/thumbnail/uu/7b394ba6b15f4663b9ff0fa86a3e7308"
"희망을 노래하다 - 봄, 여름, 가을, 겨울","2024-03-24","https://www.sac.or.kr/site/main/show/show_view?SN=62241","R석 70,000원 / S석 50,000원 / A석 30,000원 / B석 20,000원","2024-03-05","<div class=""ctl-sub"">
<div class=""gray-con"">
<div class=""cwa-text"">
<div class=""cwa-text"">
<p><img src=""https://center.sac.or.kr/SAC/File/RentConfirm/editor/ae3998c6-5130-4631-8a7b-03706e51beee"" style=""width: 750px;""/><span style=""font-size: 10px;"">﻿</span><br/> <br/> 공연명 : 희망을 노래하다 - 봄, 여름, 가을, 겨울<br/> 출연진 : 해설 정지철, 지휘 최영선, 소프라노 박미자 김미주 박수진 최윤나, 테너 구태환 최원진, 바리톤 강형규 정태준, 합창 당진시충남합창단, 연주 밀레니엄심포니오케스트라<br/>공연소개 :<span style=""font-size: 14px;""> </span><span style=""text-align: center; background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: "" 고딕"";""="""" 맑은="""">한국가곡 </span><span style=""text-align: center; background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: Calibri;"">100</span><span style=""text-align: center; background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: "" 고딕"";""="""" 맑은="""">년의 역사를 </span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: "" 고딕"";""="""" 맑은="""">되짚어 보는 귀중한 시간</span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: Calibri;"">! </span><span -0.02rem;""="""" 14px;="""" background-color:="""" font-size:="""" letter-spacing:="""" style=""font-family: "" var(--white);="""" 고딕"";="""" 맑은="""">우리 정서와 향수를 담고있는 시와 </span><span -0.02rem;""="""" 14px;="""" background-color:="""" font-size:="""" letter-spacing:="""" style=""font-family: "" var(--white);="""" 고딕"";="""" 맑은="""">아름다운 선율이 합쳐진 </span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: "" 고딕"";""="""" 맑은="""">우리 가곡의 향연</span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: Calibri;"">! </span><span -0.02rem;""="""" 14px;="""" background-color:="""" font-size:="""" letter-spacing:="""" style=""font-family: "" var(--white);="""" 고딕"";="""" 맑은="""">우리 가곡을 가장 잘 표현할 수 있는 </span><span -0.02rem;""="""" 14px;="""" background-color:="""" font-size:="""" letter-spacing:="""" style=""font-family: "" var(--white);="""" 고딕"";="""" 맑은="""">성악가들의 노래로 </span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: "" 고딕"";""="""" 맑은="""">봄</span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: Calibri;"">, </span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: "" 고딕"";""="""" 맑은="""">여름</span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: Calibri;"">, </span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: "" 고딕"";""="""" 맑은="""">가을</span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: Calibri;"">, </span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: "" 고딕"";""="""" 맑은="""">겨울 </span><span -0.02rem;""="""" 14px;="""" background-color:="""" font-size:="""" letter-spacing:="""" style=""font-family: "" var(--white);="""" 고딕"";="""" 맑은="""">사계절을 느낄 수 있는 </span><span -0.02rem;""="""" 14px;="""" background-color:="""" font-size:="""" letter-spacing:="""" style=""font-family: "" var(--white);="""" 고딕"";="""" 맑은="""">가곡 시간 여행 속으로 </span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: "" 고딕"";""="""" 맑은="""">여러분을 초대합니다</span><span style=""background-color: var(--white); letter-spacing: -0.02rem; font-size: 14px; font-family: Calibri;"">.</span></p><p> 프로그램<br/>봄<br/>  - 내나라 내겨레 - 합창단<br/>  - 꽃구름 속에 - 소프라노 김미주<br/>  - 목련화 - 테너 최원진<br/>  - 새타령 - 소프라노 박미자<br/>  - 첫사랑 - 소프라노 최윤나, 테너 최원진<br/>  - 고풍의상  소프라노 박수진<br/> <br/> 여름<br/>  - 청산에 살리라 - 바리톤 강형규<br/>  - 가고파 - 소프라노 최윤나<br/>  - 뱃노래 - 테너 최원진<br/>  - 마중 - 소프라노 박수진<br/>  - 박연폭포 - 테너 구태환<br/>  - 희망의 나라로 - 전 출연진<br/> <br/>  가을<br/>  - 가을밤 - 합창단<br/>  - 산촌 - 바리톤 강형규<br/>  - 내 맘의 강물 - 소프라노 김미주<br/>  - 신고산타령 - 바리톤 정태준<br/>  - 10월의 어느 멋진 날에 - 소프라노 박수진, 테너 최원진<br/>  - 향수 - 테너 구태환, 바리톤 정태준<br/> <br/> 겨울<br/>  - 눈 - 테너 구태환<br/>  - 명태 - 솔로 바리톤 우재기, 합창단<br/>  - 고향의 노래 - 소프라노 최윤나<br/>  - 잔향 - 바리톤 정태준<br/>  - 삶이 그대를 속일지라도 - 소프라노 박미자<br/>  - 강 건너 봄이 오듯 - 전 출연진, 합창단<br/>  - 아름다운 나라 - 전 출연진, 합창단<br/> <br/> <br/> </p>
</div>
</div>
</div>
</div>","https://www.sac.or.kr//site/main/file/thumbnail/uu/105105c643054897b58f237bcc7ad7b7"
"스타인웨이 프라이즈위너 페스티벌 HEROES ON THE PIANO","2024-03-26","https://www.sac.or.kr/site/main/show/show_view?SN=60806","R석 110,000원 | S석 80,000원 | A석 50,000원 | B석 30,000원 ","2024-02-15","<div class=""ctl-sub"">
<div class=""gray-con"">
<div class=""cwa-text"">
<div class=""cwa-text"">
<p> * 출연진 <br/>- 제61회 부조니 국제 피아노 콩쿠르 1위 '이반 크르판(Ivan Krpan)'<br/> -  제19회 리즈 국제 피아노 콩쿠르 1위 '에릭 루(Eric Lu)'<br/> - 제1회 중국 국제 피아노 콩쿠르 1위 '토니 윤(Tony Yun)'<br/>- 제20회 몬트리올 국제 피아노 콩쿠르 1위 '김수연(Suyeon Kim)'<br/> - 제20회 리즈 국제 피아노 콩쿠르 1위 '앨림 베이젬바예프(Alim Beisembayev)'<br/> -  제15회 게자 안다 국제 피아노 콩쿠르 1위 '안톤 게르첸베르크(Anton Gerzenberg)'<br/> - 2015년 독일 ARD 국제 음악 콩쿠르 2위 '신박듀오(Duo ShinPark)' <br/> <br/> <br/> * 프로그램 </p><p>Frederic Chopin 프레데리크 쇼팽</p><p><br/></p><p>Polonaise in f# minor, Op.44 (Anton Gerzenberg)</p><p>폴로네이즈 올림 바단조, 작품번호44 (안톤 게르첸베르크)</p><p><br/></p><p>Barcarolle in F# Major, Op.60 (Eric Lu)</p><p>뱃노래 올림 바장조, 작품번호60 (에릭 루)</p><p><br/></p><p>Ballade No.1 in g minor, Op.23 (Tony Yun)</p><p>발라드 제1번 사단조, 작품번호23 (토니 윤)</p><p><br/></p><p>Fantasy in f-minor, Op.49 (Su-Yeon Kim)</p><p>환상곡 바단조, 작품번호49 (김수연)</p><p><br/></p><p>Mazurkas, Op.68 1-4 (Ivan Krpan)</p><p>마주르카, 작품번호68 (이반 크르판)</p><p><br/></p><p>Scherzo No.3 in c# minor, Op.39 (Alim Beisembayev)</p><p>스케르초 제3번 올림 다단조, 작품번호39 (앨림 베이젬바예프)</p><p><br/></p><p>INTERMISSION</p><p><br/></p><p>Preludes, Op.28 (each plays 4) (Alim, Anton, Su-Yeon, Ivan, Eric, Tony)</p><p>전주곡, 작품번호28 (앨림, 안톤, 수연, 이반, 에릭, 토니)</p><p> <br/> * 본 프로그램은 연주자의 사정으로 사전 공지 없이 변경될 수 있음을 알려드립니다. </p><p><br/></p>
</div>
</div>
</div>
</div>","https://www.sac.or.kr//site/main/file/thumbnail/uu/941710d7696040d68a31df2bb4587169"
